system:index,EVI,LC_Type1,NDVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,year,.geo
18_4006,5426.478260869565,2,8115.826086956522,393.39130434782606,3444.478260869565,332.60869565217394,604.7826086956521,2019,"{""type"":""Point"",""coordinates"":[103.12160000310466,3.8931865225526248]}"
18_4013,4376.434782608696,11,6981.913043478261,545.0434782608696,2737.8695652173915,555.4347826086956,504.4347826086956,2019,"{""type"":""Point"",""coordinates"":[118.18473725011033,5.794395490469405]}"
18_4014,5859.04347826087,2,8254.260869565218,345.0,3632.782608695652,267.5652173913044,499.69565217391306,2019,"{""type"":""Point"",""coordinates"":[115.71108995137259,5.13378182279365]}"
18_4015,5039.260869565217,2,7391.304347826087,549.9130434782609,3284.695652173913,600.8260869565217,636.304347826087,2019,"{""type"":""Point"",""coordinates"":[110.25494060368624,1.5985436465208451]}"
18_4017,4265.954545454545,11,6953.0,761.0909090909091,2861.909090909091,634.2727272727273,388.6818181818182,2019,"{""type"":""Point"",""coordinates"":[99.63351754364268,7.248082234941559]}"
18_4024,5632.913043478261,10,7225.173913043478,776.4347826086956,4325.391304347826,709.8260869565217,1138.2173913043478,2019,"{""type"":""Point"",""coordinates"":[102.70010350128089,2.838939403276722]}"
18_4031,5891.260869565217,2,8145.95652173913,441.7826086956522,3958.217391304348,351.2173913043478,728.6521739130435,2019,"{""type"":""Point"",""coordinates"":[117.9934903452235,4.793477805753614]}"
18_4034,5546.347826086957,2,7194.086956521739,694.3478260869565,3939.521739130435,741.3913043478261,846.695652173913,2019,"{""type"":""Point"",""coordinates"":[116.97004159852563,3.4150186088019474]}"
18_4038,4718.782608695652,13,7393.04347826087,498.95652173913044,3243.1739130434785,364.3478260869565,964.2173913043479,2019,"{""type"":""Point"",""coordinates"":[116.94967233220783,6.6741697753791795]}"
18_4042,5294.04347826087,8,7082.521739130435,733.8260869565217,3865.1304347826085,640.6521739130435,1004.8260869565217,2019,"{""type"":""Point"",""coordinates"":[101.56769647842107,1.011824186365427]}"
18_4043,4167.95652173913,2,6832.695652173913,759.7826086956521,3077.4347826086955,575.6086956521739,613.5217391304348,2019,"{""type"":""Point"",""coordinates"":[116.08762204941733,5.580059906752847]}"
18_4045,5293.95652173913,2,7364.347826086957,656.695652173913,3682.3478260869565,664.7826086956521,805.7826086956521,2019,"{""type"":""Point"",""coordinates"":[100.22466205011226,6.75795282043185]}"
18_4050,5924.565217391304,2,8044.04347826087,434.9130434782609,3754.4347826086955,379.1304347826087,573.3478260869565,2019,"{""type"":""Point"",""coordinates"":[110.0343903236125,1.6881220100625092]}"
18_4053,2779.6521739130435,8,4233.130434782609,1072.7391304347825,2685.3478260869565,602.8260869565217,613.9130434782609,2019,"{""type"":""Point"",""coordinates"":[102.75275548520266,3.5016463407012344]}"
18_4056,5896.347826086957,2,8014.739130434783,448.69565217391306,3887.7391304347825,408.7391304347826,617.1739130434783,2019,"{""type"":""Point"",""coordinates"":[103.25731369751868,4.018275109503789]}"
18_4059,5163.260869565217,8,7386.869565217391,605.6086956521739,3619.086956521739,496.7826086956522,798.8695652173913,2019,"{""type"":""Point"",""coordinates"":[102.16275073363654,4.112213163213496]}"
18_4063,4308.652173913043,8,6567.304347826087,793.0869565217391,3315.608695652174,648.9130434782609,903.6086956521739,2019,"{""type"":""Point"",""coordinates"":[101.08183004253894,1.5087525951458547]}"
18_4066,5562.434782608696,8,7725.913043478261,595.2173913043479,3830.6521739130435,416.17391304347825,797.0869565217391,2019,"{""type"":""Point"",""coordinates"":[101.52337749201185,6.4362644056151685]}"
18_4067,4710.0,2,7717.869565217391,406.60869565217394,3000.8695652173915,344.1304347826087,559.1739130434783,2019,"{""type"":""Point"",""coordinates"":[115.03405379466479,1.7342662552579027]}"
18_4073,5415.478260869565,2,7849.782608695652,392.82608695652175,3223.521739130435,374.8695652173913,477.04347826086956,2019,"{""type"":""Point"",""coordinates"":[102.89892673366585,1.0540515005367164]}"
18_4076,4773.304347826087,8,6689.173913043478,783.8695652173913,3696.1739130434785,586.5217391304348,898.7391304347826,2019,"{""type"":""Point"",""coordinates"":[109.36840595308975,1.301594687736389]}"
18_4078,5042.04347826087,2,7447.217391304348,580.8695652173913,3345.913043478261,466.5217391304348,711.3478260869565,2019,"{""type"":""Point"",""coordinates"":[117.07099695941642,1.6820841293611692]}"
18_4082,6215.04347826087,2,8393.695652173914,418.17391304347825,4093.9565217391305,257.7391304347826,626.5652173913044,2019,"{""type"":""Point"",""coordinates"":[117.88363396517701,4.7145027165826745]}"
18_4083,4845.347826086957,2,8198.652173913044,336.39130434782606,2990.478260869565,310.0869565217391,464.82608695652175,2019,"{""type"":""Point"",""coordinates"":[101.25687986243122,4.333666808155148]}"
18_4087,4921.695652173913,2,6937.434782608696,824.5217391304348,3746.521739130435,864.5652173913044,832.3913043478261,2019,"{""type"":""Point"",""coordinates"":[114.47914636213238,0.9726286857310116]}"
18_4090,4874.826086956522,2,7350.304347826087,527.0434782608696,3262.478260869565,497.1304347826087,544.695652173913,2019,"{""type"":""Point"",""coordinates"":[111.31899623684704,1.014883124083614]}"
18_4091,4528.086956521739,2,6283.695652173913,906.6521739130435,3512.8260869565215,845.5217391304348,862.304347826087,2019,"{""type"":""Point"",""coordinates"":[115.371671279844,2.570074305308599]}"
18_4095,5131.95652173913,8,7557.0,524.5217391304348,3486.9565217391305,434.4782608695652,731.9565217391304,2019,"{""type"":""Point"",""coordinates"":[117.7393666937299,1.1674674569651253]}"
18_4096,5830.086956521739,2,7963.173913043478,456.7826086956522,3880.9565217391305,411.5652173913044,658.0434782608696,2019,"{""type"":""Point"",""coordinates"":[117.56245250902914,5.232025536382493]}"
18_4097,714.125,11,2035.25,852.375,1231.75,716.5,1140.375,2019,"{""type"":""Point"",""coordinates"":[115.24455493829065,5.25142518583649]}"
18_4099,3092.1739130434785,2,4465.826086956522,1493.9130434782608,3352.6521739130435,1306.8260869565217,968.6521739130435,2019,"{""type"":""Point"",""coordinates"":[113.4901534129315,1.7642768073540647]}"
18_4100,5118.0,2,7925.782608695652,410.5652173913044,3190.9565217391305,287.4782608695652,564.5217391304348,2019,"{""type"":""Point"",""coordinates"":[114.62756765687341,4.531376256871012]}"
18_4106,5133.086956521739,8,7521.217391304348,538.0434782608696,3454.608695652174,413.17391304347825,713.304347826087,2019,"{""type"":""Point"",""coordinates"":[117.24802488535498,6.043711913113012]}"
18_4108,5267.652173913043,2,7317.739130434783,715.1739130434783,3736.8260869565215,651.4782608695652,720.8695652173913,2019,"{""type"":""Point"",""coordinates"":[100.56456455739414,1.1811526973547781]}"
18_4113,5012.0,2,7708.565217391304,522.9565217391304,3427.6521739130435,418.82608695652175,656.0434782608696,2019,"{""type"":""Point"",""coordinates"":[116.97932690966124,1.6299957931859266]}"
18_4115,5174.826086956522,8,7477.478260869565,535.5217391304348,3580.3478260869565,304.4782608695652,920.9130434782609,2019,"{""type"":""Point"",""coordinates"":[100.54306441809383,6.603174303363751]}"
18_4116,6055.913043478261,8,7476.217391304348,633.4347826086956,4175.04347826087,620.1304347826087,845.9130434782609,2019,"{""type"":""Point"",""coordinates"":[110.18528347234825,1.0645333818616736]}"
18_4117,5101.347826086957,8,6798.086956521739,752.9130434782609,3648.8695652173915,773.9565217391304,904.695652173913,2019,"{""type"":""Point"",""coordinates"":[110.31861865703168,0.9095416372969016]}"
18_4120,5592.347826086957,11,7410.608695652174,599.1739130434783,3850.304347826087,443.1304347826087,707.1304347826087,2019,"{""type"":""Point"",""coordinates"":[110.79773077933423,1.5715258513743284]}"
18_4121,6223.086956521739,2,8442.173913043478,357.82608695652175,4036.782608695652,279.0869565217391,587.4782608695652,2019,"{""type"":""Point"",""coordinates"":[117.67428504711702,5.300243850576049]}"
18_4129,6174.130434782609,8,8246.478260869566,411.0869565217391,4056.7391304347825,297.1304347826087,659.304347826087,2019,"{""type"":""Point"",""coordinates"":[117.72656651832382,4.220165210253538]}"
18_4131,5925.565217391304,8,8092.04347826087,353.3478260869565,3474.391304347826,345.60869565217394,646.3478260869565,2019,"{""type"":""Point"",""coordinates"":[101.78126373137937,5.922040929691062]}"
18_4133,4518.869565217391,2,7364.391304347826,438.5217391304348,2560.782608695652,488.0,819.8695652173913,2019,"{""type"":""Point"",""coordinates"":[119.02776064701497,5.128925185504759]}"
18_4141,4977.695652173913,2,7384.260869565217,537.3478260869565,3178.6521739130435,537.304347826087,620.7391304347826,2019,"{""type"":""Point"",""coordinates"":[116.38778401605984,4.84293429248785]}"
18_4142,5303.260869565217,8,6951.0,676.9565217391304,3562.695652173913,597.4782608695652,751.2608695652174,2019,"{""type"":""Point"",""coordinates"":[103.24800937894852,3.5489410730509885]}"
18_4144,5283.521739130435,2,7950.608695652174,543.4347826086956,3593.1739130434785,387.60869565217394,595.4782608695652,2019,"{""type"":""Point"",""coordinates"":[118.49882790960528,1.1002397324790245]}"
18_4145,5626.652173913043,2,8350.739130434782,474.8695652173913,3637.8695652173915,264.39130434782606,649.4782608695652,2019,"{""type"":""Point"",""coordinates"":[117.18667259971014,4.72727841772012]}"
18_4147,4013.086956521739,2,6442.695652173913,627.2608695652174,2712.478260869565,659.0,708.1739130434783,2019,"{""type"":""Point"",""coordinates"":[101.55685549557397,1.2091324852079692]}"
18_4150,4892.95652173913,2,7548.608695652174,446.0,3166.0,330.6521739130435,597.695652173913,2019,"{""type"":""Point"",""coordinates"":[115.22958938732427,2.5539853287905276]}"
18_4151,3337.9565217391305,11,4932.95652173913,979.5652173913044,2838.217391304348,770.1304347826087,1026.7826086956522,2019,"{""type"":""Point"",""coordinates"":[103.89201153038333,2.371930986860449]}"
18_4155,4858.391304347826,2,7228.086956521739,543.1304347826087,3279.0434782608695,457.4347826086956,676.8260869565217,2019,"{""type"":""Point"",""coordinates"":[114.77869525963193,2.365892545172989]}"
18_4156,5464.04347826087,2,7886.130434782609,542.3913043478261,3741.1304347826085,411.1304347826087,671.0869565217391,2019,"{""type"":""Point"",""coordinates"":[111.90962471091709,2.5277760027194764]}"
18_4159,3573.4166666666665,9,5927.833333333333,752.9166666666666,2940.9166666666665,378.0,1016.1666666666666,2019,"{""type"":""Point"",""coordinates"":[99.79510981308134,6.826062366635236]}"
18_4161,5017.478260869565,2,8224.130434782608,317.7391304347826,3110.8695652173915,170.0,482.2608695652174,2019,"{""type"":""Point"",""coordinates"":[114.41423099434358,3.001218357353539]}"
18_4162,4329.434782608696,2,7238.086956521739,627.695652173913,2994.0,474.2608695652174,532.7826086956521,2019,"{""type"":""Point"",""coordinates"":[116.96886619153672,5.128462972221364]}"
18_4165,6270.565217391304,2,8693.565217391304,280.30434782608694,3907.8260869565215,157.3913043478261,568.2608695652174,2019,"{""type"":""Point"",""coordinates"":[114.50150340121515,2.2075520259500334]}"
18_4166,5706.695652173913,2,7779.565217391304,691.8260869565217,3970.304347826087,513.1739130434783,741.8260869565217,2019,"{""type"":""Point"",""coordinates"":[114.20325603201992,4.376403172889542]}"
18_4169,5481.608695652174,2,8383.130434782608,305.39130434782606,3393.4347826086955,184.7826086956522,594.8695652173913,2019,"{""type"":""Point"",""coordinates"":[114.83411065884687,2.893489844195851]}"
18_4170,5759.521739130435,8,7696.521739130435,578.3478260869565,4082.9565217391305,369.7826086956522,859.0869565217391,2019,"{""type"":""Point"",""coordinates"":[118.04123153131918,5.219304714752339]}"
18_4178,3727.8695652173915,8,6131.0,709.0,2890.217391304348,482.9130434782609,961.3913043478261,2019,"{""type"":""Point"",""coordinates"":[102.20599680245545,5.048429412100011]}"
18_4179,5748.130434782609,8,7788.478260869565,504.6521739130435,3944.0434782608695,396.0,777.4782608695652,2019,"{""type"":""Point"",""coordinates"":[116.92775540035679,1.16054165273228]}"
18_4180,5785.521739130435,2,7757.95652173913,475.60869565217394,3656.0,473.17391304347825,642.1739130434783,2019,"{""type"":""Point"",""coordinates"":[111.84600915593317,2.5805031067318622]}"
18_4182,4554.173913043478,14,6421.608695652174,836.1304347826087,3549.4347826086955,521.2608695652174,1141.304347826087,2019,"{""type"":""Point"",""coordinates"":[100.47529094725842,7.067947435472237]}"
18_4185,3865.3478260869565,2,5149.04347826087,1587.2608695652175,4098.217391304348,1397.391304347826,1111.0434782608695,2019,"{""type"":""Point"",""coordinates"":[111.66258057479416,1.056507673234612]}"
18_4189,4473.391304347826,13,6954.869565217391,532.1304347826087,2990.217391304348,317.60869565217394,735.7826086956521,2019,"{""type"":""Point"",""coordinates"":[100.95770890610892,4.844055036673502]}"
18_4195,5630.04347826087,11,7810.739130434783,445.82608695652175,3618.1739130434785,374.3478260869565,448.6521739130435,2019,"{""type"":""Point"",""coordinates"":[117.38219512197801,3.697509314612048]}"
18_4197,5042.347826086957,2,8014.260869565217,406.5217391304348,3138.217391304348,338.95652173913044,480.30434782608694,2019,"{""type"":""Point"",""coordinates"":[117.56102638443333,5.387440416615891]}"
18_4198,4307.608695652174,8,6648.304347826087,693.9565217391304,3157.782608695652,587.9130434782609,1034.7391304347825,2019,"{""type"":""Point"",""coordinates"":[101.66105948761258,1.5976783451129593]}"
18_4200,3778.913043478261,2,5830.260869565217,1164.0,3348.0,1147.1739130434783,925.9565217391304,2019,"{""type"":""Point"",""coordinates"":[99.8726504751679,0.8788353330607913]}"
18_4206,6071.217391304348,2,8393.695652173914,340.7391304347826,3826.391304347826,232.47826086956522,629.304347826087,2019,"{""type"":""Point"",""coordinates"":[114.92306840333652,4.70824224070716]}"
18_4210,4562.608695652174,2,7331.739130434783,596.5652173913044,3155.086956521739,545.9565217391304,617.3478260869565,2019,"{""type"":""Point"",""coordinates"":[115.00739241755858,1.874934506679489]}"
18_4211,4645.521739130435,2,7197.565217391304,554.0434782608696,3119.782608695652,550.3478260869565,598.8695652173913,2019,"{""type"":""Point"",""coordinates"":[111.3752143677581,0.964638471405362]}"
18_4212,3110.5652173913045,2,5043.260869565217,1314.5217391304348,3145.0,1319.2608695652175,1047.0869565217392,2019,"{""type"":""Point"",""coordinates"":[108.33988279856689,3.9637934254006115]}"
18_4216,4300.782608695652,2,7193.0,613.8695652173913,2974.478260869565,519.4347826086956,546.2608695652174,2019,"{""type"":""Point"",""coordinates"":[101.44435211569927,1.9071806838224268]}"
18_4217,5412.869565217391,2,8416.521739130434,306.1304347826087,3264.1304347826085,278.30434782608694,523.3478260869565,2019,"{""type"":""Point"",""coordinates"":[115.26326249549345,4.587268243537442]}"
18_4219,5086.652173913043,2,7849.347826086957,419.8695652173913,3309.0434782608695,315.82608695652175,547.9565217391304,2019,"{""type"":""Point"",""coordinates"":[116.31667450577147,5.749897238602745]}"
18_4221,5531.913043478261,2,7969.391304347826,419.30434782608694,3411.2608695652175,394.0,532.5652173913044,2019,"{""type"":""Point"",""coordinates"":[113.4532463114367,2.42647926359914]}"
18_4224,4773.0,2,7857.608695652174,397.6521739130435,3040.391304347826,370.2173913043478,587.5217391304348,2019,"{""type"":""Point"",""coordinates"":[102.56696520157149,4.195710449305696]}"
18_4225,5551.695652173913,2,8179.086956521739,330.60869565217394,3206.913043478261,313.30434782608694,573.2608695652174,2019,"{""type"":""Point"",""coordinates"":[116.47935812628855,4.256186398368928]}"
18_4227,841.0,17,2448.0,931.2,1277.8,1182.5,468.1,2019,"{""type"":""Point"",""coordinates"":[106.43897598870221,3.1425060126130338]}"
18_4229,5472.304347826087,2,7485.391304347826,873.9565217391304,4100.652173913043,655.7826086956521,812.6086956521739,2019,"{""type"":""Point"",""coordinates"":[116.9226953728955,6.398750615254404]}"
18_4231,5141.130434782609,2,7666.782608695652,422.7391304347826,3044.7391304347825,420.7826086956522,564.9565217391304,2019,"{""type"":""Point"",""coordinates"":[102.62752767250687,4.702558823420126]}"
18_4233,3692.2608695652175,8,6430.478260869565,612.2608695652174,2636.217391304348,465.6521739130435,819.5652173913044,2019,"{""type"":""Point"",""coordinates"":[109.15604272079918,0.9128709877750887]}"
18_4235,5514.695652173913,13,7191.130434782609,671.0,4001.5652173913045,571.7391304347826,947.9565217391304,2019,"{""type"":""Point"",""coordinates"":[111.866692114875,2.278117895678567]}"
18_4237,4338.95652173913,2,6825.739130434783,713.3478260869565,3228.086956521739,582.6521739130435,776.9130434782609,2019,"{""type"":""Point"",""coordinates"":[116.63396043721274,4.348632423634628]}"
18_4238,4719.652173913043,8,6862.95652173913,769.7826086956521,3551.217391304348,697.7826086956521,990.2173913043479,2019,"{""type"":""Point"",""coordinates"":[101.85163400556375,0.8842555310239826]}"
18_4239,4888.217391304348,8,7899.260869565217,349.7826086956522,2982.217391304348,253.52173913043478,648.0,2019,"{""type"":""Point"",""coordinates"":[102.29224585547871,4.77979753138885]}"
18_4244,4627.347826086957,2,7264.521739130435,610.7826086956521,3168.8695652173915,458.7391304347826,579.8260869565217,2019,"{""type"":""Point"",""coordinates"":[116.24423624762166,1.630871658298607]}"
18_4245,5628.130434782609,8,7448.130434782609,604.8695652173913,3901.9565217391305,531.0869565217391,761.8260869565217,2019,"{""type"":""Point"",""coordinates"":[117.36078994584945,2.711396012215425]}"
18_4246,5510.826086956522,2,8367.260869565218,326.1304347826087,3393.782608695652,284.3478260869565,554.6086956521739,2019,"{""type"":""Point"",""coordinates"":[115.78088766185408,1.785310484160773]}"
18_4247,5314.913043478261,8,7132.652173913043,787.7826086956521,4063.1304347826085,628.2608695652174,840.3913043478261,2019,"{""type"":""Point"",""coordinates"":[99.90061479764837,2.8650299426615096]}"
18_4250,206.3125,11,794.375,1311.6875,1445.0,1042.5625,580.4,2019,"{""type"":""Point"",""coordinates"":[117.21855701448288,3.566910596301496]}"
18_4251,3441.782608695652,2,6050.695652173913,1002.3913043478261,2960.608695652174,850.1739130434783,698.3478260869565,2019,"{""type"":""Point"",""coordinates"":[100.86536649473419,5.458151350241997]}"
18_4254,2117.5652173913045,2,4285.217391304348,983.4782608695652,2083.8260869565215,835.0869565217391,924.9130434782609,2019,"{""type"":""Point"",""coordinates"":[101.71243199408963,1.0859317675108]}"
18_4255,4337.608695652174,2,7177.391304347826,551.0869565217391,2945.4347826086955,450.0869565217391,592.0,2019,"{""type"":""Point"",""coordinates"":[114.27770615558828,3.1242234674007183]}"
18_4256,4774.0,2,7191.826086956522,608.4347826086956,3243.608695652174,532.7826086956521,583.8260869565217,2019,"{""type"":""Point"",""coordinates"":[118.15005677877795,4.4467660582290405]}"
18_4259,5082.173913043478,2,7889.0,349.4782608695652,2964.478260869565,420.69565217391306,525.2173913043479,2019,"{""type"":""Point"",""coordinates"":[117.40819511250044,5.305920752102794]}"
18_4261,5673.695652173913,8,8405.173913043478,300.4347826086956,3423.1304347826085,203.34782608695653,614.0434782608696,2019,"{""type"":""Point"",""coordinates"":[101.19378591874604,5.912759752067453]}"
18_4263,5717.0,2,7819.086956521739,505.82608695652175,3860.695652173913,498.7391304347826,726.9130434782609,2019,"{""type"":""Point"",""coordinates"":[102.63404576447518,3.336421831105316]}"
18_4264,5041.434782608696,2,7559.304347826087,540.7826086956521,3406.0434782608695,448.2608695652174,725.0,2019,"{""type"":""Point"",""coordinates"":[116.77512044767204,5.060938076797711]}"
18_4267,4270.652173913043,2,6789.913043478261,670.0,3103.8260869565215,506.04347826086956,890.1739130434783,2019,"{""type"":""Point"",""coordinates"":[119.13886420970435,5.3878248312931545]}"
18_4268,6111.869565217391,2,8216.869565217392,371.95652173913044,3795.0,318.69565217391306,632.695652173913,2019,"{""type"":""Point"",""coordinates"":[109.90464023675898,1.1897837198360206]}"
18_4271,4008.913043478261,2,5872.347826086957,1313.2608695652175,3741.913043478261,1151.9565217391305,1005.304347826087,2019,"{""type"":""Point"",""coordinates"":[113.7403400795494,0.9650801155412291]}"
18_4273,4811.608695652174,2,7618.652173913043,432.17391304347825,3014.695652173913,402.17391304347825,503.5217391304348,2019,"{""type"":""Point"",""coordinates"":[117.19360761727627,1.7975030032432926]}"
18_4274,4329.608695652174,2,7366.565217391304,523.8695652173913,2816.695652173913,517.304347826087,624.6086956521739,2019,"{""type"":""Point"",""coordinates"":[102.826206144361,4.473713585481734]}"
18_4280,3340.8695652173915,2,6019.260869565217,881.9130434782609,2712.913043478261,783.6086956521739,780.4782608695652,2019,"{""type"":""Point"",""coordinates"":[115.79870448128493,4.134874559260012]}"
18_4283,6055.130434782609,2,8042.826086956522,559.1304347826087,4206.95652173913,427.7391304347826,797.2608695652174,2019,"{""type"":""Point"",""coordinates"":[118.01893294709396,5.169827120218729]}"
18_4285,4405.826086956522,2,7755.0,368.1304347826087,2721.8260869565215,404.4782608695652,424.1304347826087,2019,"{""type"":""Point"",""coordinates"":[101.14195902120376,1.7486428515849846]}"
18_4291,5106.608695652174,8,7295.347826086957,560.9130434782609,3497.8695652173915,328.2173913043478,876.7826086956521,2019,"{""type"":""Point"",""coordinates"":[101.03328961894812,5.726900931712118]}"
18_4293,4627.521739130435,2,7275.95652173913,577.0434782608696,3183.478260869565,533.3478260869565,707.4782608695652,2019,"{""type"":""Point"",""coordinates"":[112.84557242521981,1.9910700809645154]}"
18_4295,4214.260869565217,2,6646.130434782609,763.1739130434783,3192.9565217391305,741.8260869565217,727.5652173913044,2019,"{""type"":""Point"",""coordinates"":[116.36272779578191,1.2133375641840456]}"
18_4296,5579.695652173913,9,7662.739130434783,596.0434782608696,3924.521739130435,407.6521739130435,960.9130434782609,2019,"{""type"":""Point"",""coordinates"":[103.10092581679169,3.6326134640225205]}"
18_4297,2825.5652173913045,2,4624.695652173913,1559.0869565217392,3298.9565217391305,1398.7826086956522,1109.5217391304348,2019,"{""type"":""Point"",""coordinates"":[116.15727534828595,2.210791316856796]}"
18_4298,5286.782608695652,2,7553.695652173913,600.7826086956521,3732.3478260869565,476.7391304347826,876.4782608695652,2019,"{""type"":""Point"",""coordinates"":[117.05699185659452,1.7827596242980477]}"
18_4300,5759.95652173913,2,8107.173913043478,380.95652173913044,3611.7391304347825,288.04347826086956,685.7826086956521,2019,"{""type"":""Point"",""coordinates"":[101.37049880277095,3.3604347315042977]}"
18_4302,4682.217391304348,2,7220.391304347826,701.3478260869565,3425.7391304347825,681.5217391304348,713.8695652173913,2019,"{""type"":""Point"",""coordinates"":[117.90442483496301,1.3385227055337483]}"
18_4307,5824.521739130435,2,8458.91304347826,309.5652173913044,3581.304347826087,214.56521739130434,581.695652173913,2019,"{""type"":""Point"",""coordinates"":[114.53054837058794,4.470520361723284]}"
18_4310,5075.565217391304,2,7351.173913043478,546.0434782608696,3300.6521739130435,588.2173913043479,595.8695652173913,2019,"{""type"":""Point"",""coordinates"":[116.3904908069313,2.0603856082757575]}"
18_4314,3374.217391304348,2,4832.304347826087,1668.2173913043478,3839.608695652174,1433.3478260869565,1195.2608695652175,2019,"{""type"":""Point"",""coordinates"":[115.26715242923116,1.8595755853439033]}"
18_4315,4231.04347826087,2,6586.304347826087,781.0,3185.8695652173915,656.7826086956521,796.1739130434783,2019,"{""type"":""Point"",""coordinates"":[114.15319438310497,1.9479080812311023]}"
18_4317,4252.95652173913,2,6562.260869565217,792.2608695652174,3171.1304347826085,677.5217391304348,723.9130434782609,2019,"{""type"":""Point"",""coordinates"":[117.32911301338424,1.874201090554762]}"
18_4318,3718.1304347826085,10,5738.869565217391,857.8695652173913,2911.9565217391305,866.0434782608696,1311.304347826087,2019,"{""type"":""Point"",""coordinates"":[101.49281161301803,1.5646290236084242]}"
18_4319,4628.608695652174,2,7407.173913043478,644.0869565217391,3302.1304347826085,519.304347826087,482.82608695652175,2019,"{""type"":""Point"",""coordinates"":[111.22007133383897,1.5331044633214679]}"
18_4321,5100.130434782609,8,7245.782608695652,622.9565217391304,3578.0,440.8695652173913,815.6521739130435,2019,"{""type"":""Point"",""coordinates"":[116.49229125042841,5.930699343556498]}"
18_4322,5159.391304347826,2,7565.130434782609,569.6086956521739,3502.9565217391305,484.9130434782609,629.2173913043479,2019,"{""type"":""Point"",""coordinates"":[116.64761960114473,3.8171138459739713]}"
18_4324,5043.04347826087,2,7291.217391304348,619.1304347826087,3404.8260869565215,619.0,681.695652173913,2019,"{""type"":""Point"",""coordinates"":[113.35428196532497,1.851048824574458]}"
18_4326,3715.913043478261,13,5623.130434782609,889.1304347826087,3134.0434782608695,517.1304347826087,1306.0,2019,"{""type"":""Point"",""coordinates"":[114.67862249623252,4.841499952545461]}"
18_4328,5794.565217391304,2,8173.173913043478,429.04347826086956,3850.086956521739,260.2173913043478,631.0,2019,"{""type"":""Point"",""coordinates"":[117.68857247766604,5.319300821079777]}"
18_4332,4560.739130434783,2,6780.521739130435,661.2173913043479,3023.478260869565,645.9130434782609,637.6086956521739,2019,"{""type"":""Point"",""coordinates"":[113.43361453882491,1.5679665715973852]}"
18_4337,4460.347826086957,14,6446.304347826087,781.9130434782609,3308.086956521739,570.4347826086956,1009.0869565217391,2019,"{""type"":""Point"",""coordinates"":[102.74959347810938,5.524292397241468]}"
18_4339,4809.217391304348,2,7172.434782608696,709.5217391304348,3292.695652173913,654.6086956521739,741.4347826086956,2019,"{""type"":""Point"",""coordinates"":[114.48724544885167,1.6395099947399583]}"
18_4344,5561.95652173913,2,8234.0,421.5652173913044,3714.8695652173915,198.52173913043478,537.5217391304348,2019,"{""type"":""Point"",""coordinates"":[115.41630340318412,3.9901046545658416]}"
18_4350,5851.652173913043,8,8138.739130434783,451.82608695652175,3895.391304347826,309.0,705.0869565217391,2019,"{""type"":""Point"",""coordinates"":[117.2030441884323,1.563378871320015]}"
18_4353,4091.695652173913,2,6443.521739130435,848.8695652173913,3075.3478260869565,688.3913043478261,710.6086956521739,2019,"{""type"":""Point"",""coordinates"":[112.506398303916,1.3463123775461545]}"
18_4357,4810.95652173913,2,7223.695652173913,598.7826086956521,3264.608695652174,528.1304347826087,574.4782608695652,2019,"{""type"":""Point"",""coordinates"":[111.94452863808391,1.9082468411236082]}"
18_4358,5891.391304347826,2,8213.521739130434,386.30434782608694,3733.4347826086955,264.0869565217391,598.3478260869565,2019,"{""type"":""Point"",""coordinates"":[115.64783278330636,4.950469905400074]}"
18_4359,3686.217391304348,2,6234.04347826087,697.4347826086956,2640.2608695652175,707.6086956521739,545.1739130434783,2019,"{""type"":""Point"",""coordinates"":[112.82717042120771,1.3304881031468674]}"
18_4360,4943.347826086957,8,7051.869565217391,601.4782608695652,3391.9565217391305,492.0869565217391,868.304347826087,2019,"{""type"":""Point"",""coordinates"":[111.93509832816999,1.654124090598293]}"
18_4361,4049.7391304347825,2,6848.086956521739,668.2608695652174,2859.608695652174,568.8695652173913,671.5652173913044,2019,"{""type"":""Point"",""coordinates"":[116.95286941657366,4.560040745202421]}"
18_4362,5250.434782608696,2,8174.04347826087,344.2173913043478,3278.217391304348,279.4347826086956,571.5652173913044,2019,"{""type"":""Point"",""coordinates"":[114.45179933175797,2.3595431110889296]}"
18_4369,5848.695652173913,2,8444.04347826087,314.95652173913044,3616.391304347826,208.47826086956522,546.3478260869565,2019,"{""type"":""Point"",""coordinates"":[114.02247199328556,2.8108709091201147]}"
18_4371,5398.434782608696,8,7308.086956521739,624.9565217391304,3720.086956521739,481.60869565217394,911.3913043478261,2019,"{""type"":""Point"",""coordinates"":[116.37187381836944,5.286197270835375]}"
18_4373,5352.304347826087,2,8169.434782608696,365.17391304347825,3322.391304347826,295.8695652173913,514.3913043478261,2019,"{""type"":""Point"",""coordinates"":[114.25024567315664,2.952683507552394]}"
18_4374,4968.695652173913,2,7744.608695652174,440.7391304347826,2968.0,469.39130434782606,625.0,2019,"{""type"":""Point"",""coordinates"":[116.44449630474836,4.333489570249549]}"
18_4375,5089.217391304348,8,7178.304347826087,672.4782608695652,3542.695652173913,601.3913043478261,773.7391304347826,2019,"{""type"":""Point"",""coordinates"":[100.90106851716352,1.0841067237888318]}"
